Este Norte Cota Ni Fe Mg SiO2 Cr razon SiMg TipoRoca
1706.4 1665.5 104.7 1.76 12.4 18.6 42.1 2.1 0.8 2.26 42
1706.4 1690.9 98.8 0.77 13.7 15.7 47.95 1.3 1.02 3.05 42
1706.4 1650.8 119.3 0.92 48.5 0.4 4.6 7 1.61 11.5 24
1706.4 1734.1 96.1 0.5 7.9 21.61 51.32 1 0.35 2.37 40
1706.4 1734.1 92.6 0.35 6.4 23.85 47.04 0.7 0.3 1.97 50
1706.4 1702.3 105.2 0.79 12.4 18.8 46.9 1.7 0.71 2.49 42
1706.4 1723.9 111.8 0.74 41.1 0.3 20.6 3.9 1.39 68.67 10
1706.5 1652.9 89.5 0.24 5.5 35.66 38.61 0.9 0.24 1.08 60
1706.5 1652.9 86 0.27 5.6 36.57 39.28 1 0.25 1.07 60
1706.5 1815.6 82.3 0.82 22.6 4.22 47.43 1.9 0.87 11.24 42
1706.5 1815.6 78.8 1.43 21.9 4.14 45.14 2.2 1 10.9 42
1706.5 1723.3 98.7 0.67 10.9 21.14 47.05 1.4 0.6 2.23 40
1706.5 1784.4 96.3 0.95 23.5 2.3 46.61 2.7 1.04 20.27 43
1706.5 1784.4 92.8 1.03 21 2.63 53.01 2.7 0.89 20.16 43
1706.5 1695 111.6 1.07 31.5 1.4 29.9 3 1.97 21.36 43
1706.5 1697.6 98.8 0.56 7.8 23.6 49.45 1 0.55 2.1 40
1706.5 1674.1 125.7 0.79 44.1 0.4 5.5 14.7 2.12 13.75 10
1706.6 1820.7 89.7 1.3 45.4 1.28 14.28 6.9 1.52 11.16 44
1706.6 1820.7 86.2 1.23 39.4 1.22 22.62 5.7 1.33 18.54 44
1706.6 1696.7 111.9 0.73 32.2 0.8 32.5 5.1 1.66 40.63 20
1706.6 1664.2 112.3 1.01 42.9 1 8.5 9.2 3.12 8.5 10
1706.6 1776.2 90 1.26 17 5.56 54.17 2 0.76 9.74 42
1706.6 1776.2 86.5 1.46 16.1 7.15 55.07 1.6 0.7 7.7 42
1706.6 1736.7 82.6 0.28 6.1 27.68 43.38 0.8 0.3 1.57 50
1706.6 1736.7 79.1 0.55 7 26.63 44.13 0.9 0.34 1.66 50
1706.6 1724.6 111.4 1.13 36.9 0.8 18.9 5.8 1.73 23.63 44
1706.7 1734.9 105.2 1.98 17 13.4 42.1 2.2 1.01 3.14 42
1706.7 1702.1 119.6 0.67 50.1 0.8 4.5 8.8 2.59 5.63 10
1706.7 1693.5 89 0.28 6.4 32.66 41.58 0.5 0.28 1.27 50
1706.7 1693.5 85.5 0.24 6.2 32.26 43.47 0.5 0.28 1.35 50
1706.7 1657.9 125.4 0.87 50.5 0.2 3.5 10.6 1.79 17.5 10
1706.8 1777.2 82.3 1.23 17.4 7.27 50.69 1.7 0.98 6.97 42
1706.8 1777.2 78.8 0.82 13.7 9.99 55.44 2.3 0.61 5.55 42
1706.8 1751.9 82.5 0.34 8.4 25.74 48.2 1.1 0.38 1.87 50
1706.8 1751.9 79 0.36 8.9 23.75 48.4 1.5 0.41 2.04 40
1706.8 1838.8 85.9 1.4 50.7 0.72 5.7 6.3 1.98 7.92 44
1706.8 1838.8 89.4 1.37 51.7 0.63 4.84 6.6 2.22 7.68 44
1706.8 1742.4 96.1 0.27 6.3 26.7 36.92 1.2 0.29 1.38 50
1706.8 1742.4 92.6 0.37 8 24.6 41.79 1.5 0.36 1.7 40
1706.9 1651.3 112.3 1.23 39.9 1.1 17.1 6.6 2.15 15.55 44
1706.9 1641.5 98.6 0.26 5.8 29.97 38.95 0.9 0.4 1.3 50
1706.9 1820.4 82.4 0.74 16.1 1.13 62.67 1.5 0.68 55.46 80
1706.9 1820.4 78.9 1.18 27.6 2.4 38.8 3.1 1.04 16.17 43
1706.9 1655.8 119.3 0.85 48.9 0.3 6.8 6.7 1.44 22.67 24
1707 1827.2 89.6 1.56 48.2 1.07 8.93 7.5 1.92 8.35 44
1707 1827.2 86.1 1.53 47 1.13 8.97 7.7 1.95 7.94 44
1707 1683.5 98.7 0.44 5.5 27.03 44.31 0.7 0.39 1.64 50
1707 1656.4 112.5 0.85 32 0.1 34.1 2.6 1.06 341 20
1707 1772.5 111.3 1.47 40.7 0.9 8.6 7 2.01 9.56 44
1707.1 1676.8 112.1 1.35 20.6 11.1 34.1 2.6 1.37 3.07 42
1707.1 1732.1 105 0.73 13.5 25.2 35.7 1.5 0.98 1.42 40
1707.1 1730.6 98.5 1.36 13.3 14.57 49.22 1.2 0.82 3.38 42
1707.1 1780.4 105.9 1.23 33.1 1.5 15.8 15.2 2.51 10.53 43
1707.1 1676.8 98.7 0.33 6 29.48 38.51 0.5 0.38 1.31 50
1707.1 1670.3 89.1 0.23 5.7 37.76 39.7 0.8 0.24 1.05 60
1707.1 1670.3 85.6 0.3 5.9 37.86 40.44 1 0.27 1.07 60
1707.2 1723.8 100 0.43 14 17.53 46.38 4.3 0.69 2.65 42
1707.2 1750.4 105.7 1.31 15.8 18.5 39.8 2.1 1.05 2.15 42
1707.2 1653.4 104.5 1.36 9.3 23.9 46.6 1 0.6 1.95 40
1707.3 1702.3 105 1.02 13.8 14.7 50.5 1.7 1.01 3.44 42
1707.3 1816.7 96.8 1.27 42.4 1.16 10.29 7.4 2.09 8.87 44
1707.3 1816.7 93.3 1.41 47.6 0.9 6.47 8.5 2.57 7.19 44
1707.3 1710.2 100.3 0.82 22 13.34 35.05 6.4 1.26 2.63 42
1707.4 1667.6 95.5 0.35 6.2 34.7 41.23 1.1 0.28 1.19 60
1707.4 1667.6 92 0.36 6.2 36.42 40.19 1 0.26 1.1 60
1707.4 1681.4 89.1 0.26 6 37.89 39.54 0.3 0.25 1.04 60
1707.4 1681.4 85.6 0.26 5.9 38.85 38.93 0.4 0.22 1 60
1707.4 1781.9 82.5 1.49 23.5 5.89 40.92 3 1.06 6.95 42
1707.4 1781.9 79 1.36 16.8 5.42 55.28 1.4 0.82 10.2 42
1707.5 1645.3 95.3 0.3 6.8 30.28 41.78 0.8 0.27 1.38 50
1707.5 1645.3 91.8 0.31 6.6 32.66 41.75 0.6 0.28 1.28 50
1707.5 1685.5 112.2 0.92 43.4 0.7 13 5.3 2 18.57 10
1707.5 1672.2 104.9 0.69 6.6 22.8 39.1 1.1 0.44 1.71 40
1707.5 1711 82.6 0.26 6.4 32.1 41.95 1 0.29 1.31 50
1707.5 1711 79.1 0.25 5.9 35.29 40.41 0.8 0.27 1.15 60
1707.6 1754.4 96.1 0.78 14.6 17.47 36.84 2.8 0.62 2.11 42
1707.6 1754.4 92.6 0.28 6.5 26.19 36.21 0.9 0.27 1.38 50
1707.6 1746.9 105.5 1.35 17.5 9.9 45.8 2.2 1.17 4.63 42
1707.6 1694.9 82.8 0.28 6 37.12 40.21 0.6 0.27 1.08 60
1707.6 1694.9 79.3 0.23 5.3 35.38 42.84 0.6 0.23 1.21 60
1707.7 1713.7 111.5 0.81 41.6 0.3 14.6 7 2.6 48.67 10
1707.7 1706.9 111.6 0.69 26.7 0.9 40 4.5 1.89 44.44 43
1707.7 1704.5 98.8 0.53 10.8 22.69 45.89 1.3 0.66 2.02 40
1707.7 1707.4 119.7 0.64 49.5 0.8 6.9 8.9 2.66 8.63 10
1707.7 1678.9 83 0.36 5.9 38.03 39.69 0.5 0.27 1.04 60
1707.7 1678.9 79.5 0.57 6 38.52 40.97 0.7 0.28 1.06 60
1707.7 1806.8 96.7 1.3 40.3 1.15 15.34 5.2 1.22 13.34 44
1707.7 1806.8 93.2 0.65 20.6 1 51.89 3.7 0.82 51.89 43
1707.7 1663.5 98.8 1.33 12 20.2 45.49 1.9 0.94 2.25 40
1707.7 1754.9 111.3 2.43 22.1 7.1 41.5 2.4 1.06 5.85 42
1707.7 1825.1 82.4 2.62 23 7.27 38.78 2.8 0.88 5.33 42
1707.7 1825.1 78.9 2.91 9.4 4.05 66.73 1.2 0.39 16.48 80
1707.7 1736.8 89.2 0.31 7.3 28.14 45.06 1.1 0.34 1.6 50
1707.7 1736.8 85.7 0.34 7.7 28.23 45.51 1.2 0.34 1.61 50
1707.8 1645.8 89.4 0.67 6.8 28.65 46.36 0.7 0.32 1.62 50
1707.8 1645.8 85.9 1.5 7.5 27.48 45.29 0.7 0.37 1.65 50
1707.8 1648.5 98.8 0.63 7 27.69 44.41 0.9 0.62 1.6 50
1707.8 1815.7 110.4 0.71 35 0.9 14 18.6 2.12 15.56 13
1707.8 1723.7 105.1 2.25 13.7 16.2 47.2 1.7 0.83 2.91 42
1707.9 1726.2 82.6 0.65 11.2 21.81 45.75 1.7 0.66 2.1 40
1707.9 1726.2 79.1 0.28 6.8 31.59 41.58 1.1 0.29 1.32 50
1707.9 1669.7 98.8 0.87 7.3 25.7 46.99 0.9 0.52 1.83 50
1707.9 1647.4 125.4 0.75 44.4 0.1 4.5 14.6 1.95 45 10
1708 1827.9 96.6 1.32 50.7 0.69 4.62 7.1 2.56 6.7 44
1708 1827.9 93.1 1.36 49.4 0.79 4.66 8.4 2.52 5.9 44
1708 1836.1 101.6 0.84 42 0.82 5.75 14.5 2.76 7.01 10
1708 1664.8 125.6 0.72 47.2 0.1 2.1 14 2.02 21 10
1708 1717.3 100.2 0.87 19.1 10.69 42.16 6.4 1.05 3.94 42
1708 1721.4 104.8 0.85 14.3 23.1 36.3 2.2 0.96 1.57 40
1708.1 1786.5 82.4 1.33 25.6 5.25 37.23 3.6 1.26 7.09 42
1708.1 1786.5 78.9 1.02 11.5 4.31 67.89 1.7 0.5 15.75 80
1708.1 1802.1 110.4 0.87 39.8 0.6 9.6 15.4 2.68 16 10
1708.2 1687.4 125.4 0.59 47.3 0.4 5.6 13 2.15 14 10
1708.2 1787.1 105.9 1.63 44.7 0.8 12.4 7.3 2.71 15.5 44
1708.2 1739.2 105.2 0.66 16.5 24.2 32.2 1.7 0.8 1.33 42
1708.2 1768.9 105.7 1.62 34.7 4 22.2 7.2 2.13 5.55 42
1708.3 1820.5 101.5 1.11 47.2 0.73 5.12 9.8 2.4 7.01 44
1708.3 1731.1 111.8 1.01 37.4 0.2 24.9 4.3 1.71 124.5 20
1708.3 1674.3 112.5 2.89 20 10.5 42.6 2.2 1.48 4.06 42
1708.3 1663.5 89.4 0.28 6.3 35.96 42.67 0.7 0.31 1.19 60
1708.3 1663.5 85.9 0.25 5.8 37.33 41.52 0.7 0.25 1.11 60
1708.3 1829.7 82.3 1.41 29.5 2.04 37.22 4.4 1.23 18.25 43
1708.3 1829.7 78.8 2.03 19.4 3.07 50.32 2.2 0.77 16.39 42
1708.3 1689.5 111.8 1.42 18.9 4.6 43.7 2.3 1.01 9.5 42
1708.4 1803.6 89.9 0.78 17.3 1.95 56.71 2.1 0.5 29.08 43
1708.4 1803.6 86.4 1.02 20.6 1.62 52.93 2.4 0.8 32.67 43
1708.4 1709.3 105.3 2.11 16.3 16 42.6 2 0.96 2.66 42
1708.4 1655.4 98.8 0.77 8.6 24.01 47.61 1 0.61 1.98 40
1708.4 1814.6 89.9 1.34 26.8 2.24 38.12 4 1.18 17.02 43
1708.4 1814.6 86.4 0.98 23.2 1.96 47.64 3.4 0.93 24.31 43
1708.4 1766.5 96.2 1.35 17.2 13.8 43.59 2.8 0.78 3.16 42
1708.4 1766.5 92.7 0.67 12.6 11.72 59.46 1.4 0.54 5.07 42
1708.4 1785 111.2 1.35 42.2 0.8 11.1 9.5 2.69 13.88 44
1708.4 1741.3 82.5 0.36 7.7 25.07 46.75 0.9 0.35 1.86 50
1708.4 1741.3 79 0.31 7 27.16 44.91 0.8 0.32 1.65 50
1708.4 1737.4 98.3 0.68 12.6 17.68 47.48 1.9 0.81 2.69 42
1708.4 1690.9 105 0.63 11.4 18.3 48.7 1 0.74 2.66 40
1708.5 1673.9 83 0.34 5.9 37.68 39.58 0.6 0.29 1.05 60
1708.5 1673.9 79.5 0.52 7.1 35.73 38.41 0.7 0.33 1.08 60
1708.5 1682.2 125.6 0.74 50 0.4 5.9 11.6 1.87 14.75 10
1708.5 1703.6 111.8 0.63 28.4 0.3 36.6 7.8 1.89 122 20
1708.5 1780.7 90 1.46 18.6 10.12 43.68 2.7 0.75 4.32 42
1708.5 1780.7 86.5 1.51 17.6 10.54 45.68 2.4 0.77 4.33 42
1708.5 1792.2 89.9 1.27 12.5 10.72 57.73 1.2 0.49 5.39 42
1708.5 1792.2 86.4 1.7 13.8 10.77 53.37 1.7 0.63 4.96 42
1708.5 1660.8 104.6 1.81 31.3 3.5 23.1 6.6 2.77 6.6 42
1708.5 1840.4 96.7 0.92 47.7 1.02 3.11 11.6 2.86 3.05 10
1708.5 1840.4 93.2 1 47.6 0.97 2.44 11.2 2.85 2.52 44
1708.7 1716.3 105.3 1.76 21.6 12.6 36.8 3.7 1.75 2.92 42
1708.7 1680.7 89 0.26 5.8 37.92 38.76 0.3 0.25 1.02 60
1708.7 1680.7 85.5 0.27 5.9 40.02 40.31 0.8 0.23 1.01 60
1708.8 1791.3 82.4 1.64 15.1 11.68 49.26 2.3 0.67 4.22 42
1708.8 1791.3 78.9 0.74 9.4 16.23 55.62 1.4 0.43 3.43 40
1708.8 1720.9 111.4 1.05 38.4 0.8 24 4.5 1.42 30 10
1708.8 1659 112.4 1.17 36 0.8 19.9 6.6 2.01 24.88 44
1708.8 1756.2 82.4 0.3 7.9 24.49 47.26 1.2 0.35 1.93 40
1708.8 1756.2 78.9 0.32 8.4 25.07 47.13 1 0.38 1.88 40
1708.9 1641.2 119.1 0.88 49.3 0.5 4.8 8.9 1.88 9.6 10
1708.9 1775.8 105.9 4.07 24.1 4 41.6 2.2 1.43 10.4 42
1708.9 1734.1 100 0.8 27 6.89 27.04 11.6 1.43 3.92 42
1708.9 1756.8 105.7 0.87 16.4 4.5 57.7 2.3 0.92 12.82 42
1708.9 1709.2 104.8 1.77 14.1 16.6 46.5 1.7 0.86 2.8 42
1708.9 1727.9 100.2 1.77 18.6 12.21 42.09 3.4 1.28 3.45 42
1708.9 1767.8 111.2 0.84 42.1 0.6 6.2 5.8 1.46 10.33 10
1709 1805.6 110.2 0.71 37 0.9 12.1 16.6 2.15 13.44 13
1709 1769.3 90 0.55 11.8 13.93 56.33 1.1 0.56 4.04 42
1709 1769.3 86.5 0.55 11.1 14.3 57.67 1 0.5 4.03 42
1709 1741.9 105.3 1.25 17.8 9.6 49.8 1.7 1.09 5.19 42
1709 1748.8 89.3 0.21 5.2 32.96 36.59 0.5 0.22 1.11 60
1709 1748.8 85.8 0.22 5.4 31.87 37.79 0.7 0.25 1.19 50
1709 1679.2 119.5 0.82 45.9 0.8 8.6 0.5 2.63 10.75 10
1709 1834.4 82.3 2.19 33.8 1.8 24.2 3.7 1.47 13.44 42
1709 1834.4 78.8 2.67 19.1 11.54 41.36 1.8 0.8 3.58 42
1709.1 1653.6 125.4 0.87 50.4 0.1 4.2 11.1 1.97 42 10
1709.1 1713.9 119.5 0.65 46.9 0.6 5.5 10.7 2.43 9.17 10
1709.1 1663.3 112.6 1.05 50.7 0.5 6.7 8.4 2.96 13.4 10
1709.2 1832 89.4 1.75 44.2 0.96 11 7.2 1.88 11.46 44
1709.2 1832 85.9 1.62 47.2 0.89 8.4 7.6 1.96 9.44 44
1709.2 1841.8 108.2 0.9 41.1 1.13 9.12 16.3 2.48 8.07 10
1709.2 1684 83 0.24 5.8 37.17 41.36 0.8 0.26 1.11 60
1709.2 1684 79.5 0.83 6.4 36.31 41.27 0.7 0.31 1.14 50
1709.2 1720 111.4 0.89 30 2.4 24.6 7.9 2.32 10.25 13
1709.2 1711.8 98.7 1.28 18.7 14.26 38.82 2.3 1.37 2.72 42
1709.2 1699.9 82.7 0.31 5.8 38.9 39.49 0.6 0.25 1.02 60
1709.2 1699.9 79.2 0.24 5.8 38.92 40.3 0.6 0.24 1.04 60
1709.3 1670.7 125.6 0.68 46.8 0.2 3.3 13.9 2.02 16.5 10
1709.3 1712.2 89.3 0.29 6.8 29.82 44.13 1.2 0.33 1.48 50
1709.3 1712.2 85.8 0.28 6.6 32.22 42.41 1.1 0.32 1.32 50
1709.3 1707 125.1 0.66 49.1 0.3 6.7 12.5 2.09 22.33 10
1709.3 1820.5 89.8 1.61 49.3 1.4 8.07 6.5 2.01 5.76 44
1709.3 1820.5 86.3 1.55 48.2 1.54 8.27 6.5 1.95 5.37 44
1709.3 1694 98.7 0.67 12.9 18.64 47.3 1.1 0.98 2.54 42
1709.4 1778.5 96.3 1.84 15 15.43 44.98 1.9 0.58 2.92 42
1709.4 1778.5 92.8 1.8 15.3 14.64 47.34 1.9 0.69 3.23 42
1709.4 1749.6 111.4 1.44 36.6 1.9 19.3 5.8 1.94 10.16 44
1709.4 1715.2 82.6 0.27 6.4 32.37 42.44 1 0.29 1.31 50
1709.4 1715.2 79.1 0.26 6.4 33.49 42.21 0.9 0.31 1.26 60
1709.4 1719.5 119.6 0.63 49.7 0.6 5.6 10.4 2.19 9.33 10
1709.4 1730.6 105 1.29 17.5 18.6 35.9 2.7 1.22 1.93 42
1709.5 1680.1 105.1 1.3 9.6 21.6 48.3 1.5 0.65 2.24 40
1709.5 1656.7 89.4 1.48 13.2 15.96 50.44 1.3 0.72 3.16 42
1709.5 1656.7 85.9 1.33 11 24.27 42.66 1.3 0.57 1.76 40
1709.5 1795.9 82.3 1.32 12.7 12.07 54.98 1.8 0.51 4.56 42
1709.5 1795.9 78.8 1.23 11.9 18.67 47.48 1.7 0.55 2.54 40
1709.5 1719.1 98.5 2.05 15.1 15.66 43.51 1.8 1.11 2.78 42
1709.5 1692.6 112 1.02 25 1 47.1 2 1.09 47.1 20
1709.5 1839 82.2 1.63 51 1.37 8.35 6.5 2.09 6.09 44
1709.5 1839 78.7 1.73 46.3 1.05 12.82 5.1 2.23 12.21 44
1709.5 1691.8 95.5 0.39 6.4 28.63 46.38 1 0.35 1.62 50
1709.5 1691.8 92 0.31 6.3 27.62 44.33 0.7 0.33 1.6 50
1709.6 1704 95.1 0.66 16.4 21.25 36.99 2.7 0.64 1.74 42
1709.6 1704 91.6 0.56 12.1 27.27 39.66 2.2 0.53 1.45 40
1709.6 1727.9 104.9 0.31 7.2 32.8 39.6 0.8 0.46 1.21 50
1709.7 1730.5 82.5 0.33 7.6 23.67 49.92 0.9 0.37 2.11 40
1709.7 1730.5 79 0.32 7.1 24.94 49.22 1.2 0.36 1.97 50
1709.7 1687.1 98.7 0.65 9.4 25.46 44.36 0.9 0.65 1.74 40
1709.7 1737.9 111.7 0.69 41.4 0.3 18.8 5.4 2.16 62.67 10
1709.8 1790.5 92.8 2.14 10.6 13.52 57.2 1.6 0.4 4.23 42
1709.8 1790.5 96.3 2.44 12.7 11.14 55.27 1.8 0.47 4.96 42
1709.8 1681.2 112.4 1.29 20.5 8.8 45.9 2.2 1.34 5.22 42
1709.8 1745.5 105.5 1.69 20.8 7.9 44 2.2 1.3 5.57 42
1709.8 1821 96.6 1.62 46.7 0.79 5.49 8.5 2.89 6.95 44
1709.8 1821 93.1 1.49 49.2 0.76 4.53 7.1 2.58 5.96 44
1709.8 1813.3 96.8 1.23 49.4 1.65 6.7 7.4 1.49 4.06 44
1709.8 1813.3 93.3 1.44 43 1.12 11.96 7.2 1.77 10.68 44
1709.8 1700.1 89.1 0.27 6.9 30.5 43.7 0.4 0.29 1.43 50
1709.8 1700.1 85.6 0.24 5.9 36.79 40.32 0.5 0.26 1.1 60
1709.8 1698.4 104.9 0.53 12 21 47.4 1.8 0.71 2.26 40
1709.9 1674.1 88.9 0.34 6 38.34 39.24 0.6 0.27 1.02 60
1709.9 1674.1 85.4 0.38 6 38.86 40.48 0.6 0.27 1.04 60
1709.9 1643 104.2 2.29 19 3.7 51.4 2.3 1.65 13.89 42
1709.9 1800.8 82.3 1.21 17.1 7.55 50.34 2.3 0.77 6.67 42
1709.9 1800.8 78.8 1.78 15.2 6.38 53.43 2.2 0.71 8.37 42
1709.9 1661.1 104.6 2.52 28.8 5.4 29.4 5.8 2.41 5.44 42
1709.9 1716.1 95.7 0.42 10.1 24.02 46.52 1.5 0.45 1.94 40
1709.9 1716.1 92.2 0.56 12.4 18.43 49.83 1.8 0.52 2.7 42
1710 1674.3 104.9 1.01 8.7 24.1 46.8 1.1 0.58 1.94 40
1710 1655.1 112.4 1.09 35.5 1.6 15.7 9.9 1.91 9.81 20
1710 1695.5 119.2 0.6 51.2 0.4 3.7 8.1 1.69 9.25 10
1710 1690.6 119.2 0.66 51.3 0.5 5.7 9.4 2.09 11.4 10
1710 1794.3 105.9 1.32 39.9 0.8 19.9 5.6 2.3 24.88 44
1710 1725.9 98.5 0.97 13.1 15.6 48.97 1.3 0.86 3.14 42
1710 1702.3 111.6 0.93 33.9 1.1 27.3 5.1 2.48 24.82 43
1710 1731.5 111.3 1.37 34.1 0.8 25.9 6.1 1.65 32.38 43
1710 1695.2 119.4 0.81 38.8 0.8 21.8 6.4 2.32 27.25 10
1710 1668.7 104.8 1.23 10 21.1 45.5 1.3 0.62 2.16 40
1710 1745.4 82.5 0.35 8 22.47 51.58 0.6 0.36 2.3 40
1710 1745.4 79 0.35 8.3 23.45 49.97 1.1 0.41 2.13 40
1710.1 1684.3 119.5 0.92 44.8 0.8 10 8.8 2.55 12.5 10
1710.1 1728.1 96 0.99 16.7 12.44 49.45 2.3 0.76 3.98 42
1710.1 1728.1 92.5 0.99 15.3 13.29 50.25 2.4 0.74 3.78 42
1710.2 1641.3 111.9 1.17 30.3 0.7 31 5.1 1.31 44.29 20
1710.2 1710.1 111.7 1.64 28.3 4.4 32.7 4.5 1.81 7.43 43
1710.2 1684.5 112.1 1.12 22.5 6.4 34.8 2.5 1.13 5.44 42
1710.3 1808.5 101.3 1.1 47.5 1.22 8.08 8.4 2.48 6.62 44
1710.3 1827.2 101.5 0.63 34.1 0.97 14.48 19.1 1.83 14.93 13
1710.3 1643.4 125.3 0.86 49.2 0.2 5 11.5 2.33 25 10
1710.3 1761.1 82.3 0.36 9.2 24.58 45.82 1.5 0.38 1.86 40
1710.3 1761.1 78.8 0.31 8.1 26.07 46.26 1 0.36 1.77 50
1710.3 1808.7 89.9 0.95 17.7 4.27 54.58 2.4 0.73 12.78 42
1710.3 1808.7 86.4 1.8 21.4 2.68 47.17 2.3 0.85 17.6 43
1710.3 1686.1 119.2 0.67 44.1 0.4 13.8 7.1 1.87 34.5 24
1710.3 1681.4 119.2 0.8 49.3 0.5 8.5 8.9 1.86 17 10
1710.4 1796.6 89.9 1.79 22.3 5.84 45.12 2.6 0.96 7.73 42
1710.4 1796.6 86.4 1.84 13.6 8.12 58.71 1.7 0.56 7.23 42
1710.4 1700.6 119.3 0.71 51.3 0.4 3.8 8.5 2.35 9.5 10
1710.4 1832.9 96.6 1.08 45.1 0.99 3.9 12.7 3.24 3.94 44
1710.4 1832.9 93.1 1.43 46.2 0.83 4.44 10 3.26 5.35 44
1710.4 1700.5 98.7 0.39 8 25.1 45.14 0.9 0.45 1.8 40
1710.4 1705.4 119.4 0.74 51.1 0.6 4 9.7 2.18 6.67 10
1710.4 1780.1 111.1 0.91 43 0.9 8.7 10.1 2.85 9.67 10
1710.4 1805.5 82.3 1.12 20.7 2.25 52.11 2.6 0.9 23.16 43
1710.4 1805.5 78.8 1.59 11 9.38 60.14 1.3 0.47 6.41 80
1710.5 1737.4 105.2 1.48 18.9 16.6 36.7 2.8 1.14 2.21 42
1710.5 1676.5 119.2 0.84 49.7 0.5 6.4 9.4 1.77 12.8 10
1710.5 1810.6 111 0.73 32.5 0.9 15.8 19.1 1.88 17.56 13
1710.5 1785.8 90 1.49 17.7 7.33 49.39 1.7 0.7 6.74 42
1710.5 1785.8 86.5 1.48 18.1 6.92 49.05 2 0.71 7.09 42
1710.5 1767.3 82.2 0.51 10.1 18.14 52.69 0.7 0.47 2.9 40
1710.5 1767.3 78.7 0.66 13.6 8.6 57.44 1.3 0.7 6.68 42
1710.5 1690.1 125.2 0.51 46 0.3 5.8 13.7 2.16 19.33 10
1710.6 1710 119.4 0.56 49.3 0.5 4.1 9.5 1.81 8.2 10
1710.6 1761.6 111.2 1.49 33.8 1.1 18.6 8.1 1.93 16.91 43
1710.6 1676.4 125.7 0.72 51.8 0.1 5 10.1 1.8 50 10
1710.6 1687.9 89.1 0.25 5.8 35.88 41.21 0.5 0.27 1.15 60
1710.6 1687.9 85.6 0.24 5.9 36.14 41.07 0.3 0.25 1.14 60
1710.6 1732.5 98.4 2.25 18.8 11.48 40.22 3.2 1.6 3.5 42
1710.6 1717 104.8 2 17.8 14.2 41.6 1.9 1.35 2.93 42
1710.6 1690.2 119.4 0.76 46.8 0.7 13.3 8.5 2.48 19 10
1710.7 1757.6 105.7 1.2 27.9 7.4 33 3.4 1.21 4.46 42
1710.7 1688.5 82.9 0.26 5.6 38.04 41.37 0.4 0.25 1.09 60
1710.7 1688.5 79.4 0.23 5.8 41.64 38.59 0.5 0.24 0.93 60
1710.7 1669.1 119.2 0.82 47.9 1 7.1 9 1.72 7.1 10
1710.7 1660.7 125.5 0.99 53.2 0.1 3.9 9.3 1.78 39 10
1710.7 1700.6 119.5 0.73 49.7 1 6.7 8.3 2.69 6.7 10
1710.7 1668.3 104.7 1.01 9.2 21.6 44.3 1.4 0.59 2.05 40
1710.8 1670.6 112.5 1.05 38.9 0.5 14.6 5.4 1.94 29.2 10
1710.8 1839.2 108.5 0.7 36.9 1.26 12.59 17.9 2.03 9.99 10
1710.8 1646.1 112.2 0.94 48.3 0.5 10.9 6.9 1.63 21.8 24
1710.8 1650 89.6 2.69 12.9 16.05 48.4 1.3 0.78 3.02 42
1710.8 1650 86.1 2.35 9 26.77 44.12 1.3 0.46 1.65 50
1710.8 1730 89 0.87 10.3 18.05 50.62 1.4 0.48 2.8 40
1710.8 1730 85.5 0.65 9.7 18.71 51.19 1.1 0.47 2.74 40
1710.8 1727.6 111.6 0.92 40.8 0.6 10.2 9.6 2.86 17 10
1710.8 1748.3 96.3 0.65 11 20.77 48.58 1.6 0.48 2.34 40
1710.8 1748.3 92.8 0.48 10.9 19.29 51.37 1.5 0.5 2.66 40
1710.8 1745.4 111.7 1.14 43.9 0.7 14.4 5.8 2.26 20.57 10
1710.8 1702.3 125.3 0.63 46.1 0.3 6.4 15.5 1.94 21.33 10
1710.8 1715 111.3 1.23 27 4.2 33.9 5.3 1.68 8.07 42
1710.9 1700 111.8 0.59 31.5 0.3 38.1 3.4 1.84 127 20
1710.9 1734.4 104.9 0.6 13.7 30 34.7 1.7 0.87 1.16 50
1710.9 1704.6 82.6 0.23 5.6 37.91 38.55 0.6 0.26 1.02 60
1710.9 1704.6 79.1 0.25 5.8 36.61 39.39 0.5 0.24 1.08 60
1710.9 1684.8 105.1 0.82 11.2 23.2 45.4 1 0.79 1.96 40
1710.9 1774.1 90.1 1.2 17.1 11.34 47.54 1.9 0.69 4.19 42
1710.9 1774.1 86.6 1.18 18 12.99 43.95 2.4 0.73 3.38 42
1711 1782.8 105.9 1.42 37.4 2.4 16.6 11.2 2.73 6.92 44
1711.1 1667 89.1 0.38 6.5 33.82 42.39 0.9 0.32 1.25 60
1711.1 1667 85.6 0.24 5.7 38.15 40.64 0.5 0.22 1.07 60
1711.1 1719.9 82.5 0.48 10.8 19.51 47.23 1 0.52 2.42 40
1711.1 1719.9 79 0.3 7.7 30.16 44.05 0.7 0.33 1.46 50
1711.1 1810.3 82.3 1.01 19.9 2.13 55.41 2.1 0.89 26.01 42
1711.1 1810.3 78.8 1.19 20.3 2.02 52.71 2.7 0.97 26.09 43
1711.2 1650.1 104.3 2.12 29.5 7.2 25.8 4.7 3.18 3.58 42
1711.3 1825.6 89.7 1.44 44 1.01 11.38 7.7 1.92 11.27 44
1711.3 1825.6 86.2 1.42 44.1 1 11.43 7.3 1.81 11.43 44
